kc_pos,kc_vel,d_safe,k_rep,u_max,final_mean_err,decay_ratio,min_pair_dist,improve_final_pct,improve_decay_pct,safe_flag,score
0.16,0.2,0.35,2.4,1.2,1.07717885191859,0.631693807159939,0.0536551629153864,9.66551672082456,9.66551672082457,0,2.54062722276473
0.16,0.2,0.35,2.4,1,1.07868169834649,0.63257512671047,0.0536551629153864,9.5394848596623,9.5394848596623,0,2.54213006919263
0.12,0.1,0.35,1.8,1,1.08080981273963,0.6338231243672,0.0512908663475079,9.36101671231549,9.36101671231549,0,2.56790114926455
0.12,0.1,0.35,1.8,1.2,1.08080981273963,0.6338231243672,0.0512908663475079,9.36101671231549,9.36101671231549,0,2.56790114926455
0.16,0.1,0.35,2.4,1.2,1.07704516931128,0.631615411195321,0.0491492982363352,9.67672762533977,9.67672762533976,0,2.58555218694793
0.16,0.1,0.35,2.4,1,1.07861920753676,0.632538480003714,0.0491492982363352,9.54472547035247,9.54472547035248,0,2.58712622517341
0.16,0.1,0.45,1.2,1.2,1.07634917020796,0.63120725397744,0.0472539213145746,9.73509557347558,9.73509557347558,0,2.60380995706221
0.16,0.1,0.45,1.2,1,1.07793363241343,0.63213643575732,0.0472539206396536,9.60221924160956,9.60221924160957,0,2.60539442601689
0.12,0.3,0.35,1.2,1,1.08168596252208,0.634336927985543,0.0232338935074467,9.28754094946337,9.28754094946337,0,2.84934702744761
0.12,0.3,0.35,1.2,1.2,1.08168596252208,0.634336927985543,0.0232338935074467,9.28754094946337,9.28754094946337,0,2.84934702744761
0.16,0.1,0.35,1.8,1.2,1.07427638762129,0.629991704747844,0.0208289871270043,9.90892347919718,9.90892347919719,0,2.86598651635125
0.16,0.1,0.35,1.8,1,1.07584879631332,0.630913817943168,0.0208289871270043,9.77705798031096,9.77705798031097,0,2.86755892504327
0.16,0.2,0.35,1.8,1.2,1.07470849762603,0.630245108547518,0.0192483989843675,9.87268582569316,9.87268582569317,0,2.88222450778235
0.16,0.2,0.35,1.8,1,1.07620713610672,0.631123960416673,0.0192483989843675,9.74700685183083,9.74700685183084,0,2.88372314626304
0.16,0.3,0.35,1.8,1.2,1.07531567814947,0.630601179571196,0.0178314845328136,9.82176639040643,9.82176639040644,0,2.89700083282134
0.16,0.3,0.35,1.8,1,1.07674900156136,0.631441728493353,0.0178314845328136,9.7015648755376,9.70156487553762,0,2.89843415623323
0.16,0.1,0.35,1.2,1.2,1.07215928820694,0.628750166644117,0.0103617655997655,10.0864678872639,10.0864678872639,0,2.96854163220929
0.16,0.1,0.35,1.2,1,1.07372684752799,0.629669436005652,0.0103617655997655,9.95500906682368,9.95500906682368,0,2.97010919153033
0.12,0.2,0.35,1.2,1,1.08054344909258,0.633666919790781,0.0097756397886588,9.38335452778347,9.38335452778348,0,2.98278705120599
0.12,0.2,0.35,1.2,1.2,1.08054344909258,0.633666919790781,0.0097756397886588,9.38335452778347,9.38335452778348,0,2.98278705120599
0.16,0.2,0.35,1.2,1.2,1.07245959100831,0.628926274278946,0.00878319843848103,10.0612838629574,10.0612838629574,0,2.9846276066235
0.16,0.2,0.35,1.2,1,1.07395389040193,0.62980258156191,0.00878319843848103,9.93596877405969,9.9359687740597,0,2.98612190601712
0.12,0.1,0.35,1.2,1,1.079479072673,0.633042733759338,0.00784087069661103,9.47261537216954,9.47261537216954,0,3.00107036570689
0.12,0.1,0.35,1.2,1.2,1.079479072673,0.633042733759338,0.00784087069661103,9.47261537216954,9.47261537216954,0,3.00107036570689
0.16,0.1,0.45,0.8,1.2,1.07352071150072,0.629548550925491,0.00720741566849294,9.97229606746965,9.97229606746966,0,3.00144655481579
0.16,0.3,0.35,1.2,1.2,1.07292130066909,0.62919703630969,0.00707681755110327,10.0225639200647,10.0225639200647,0,3.00215312515806
0.16,0.1,0.45,0.8,1,1.07509995059953,0.630474669700447,0.00720741566849294,9.83985775630919,9.83985775630919,0,3.0030257939146
0.16,0.3,0.35,1.2,1,1.07434405614034,0.630031387837003,0.00707681755110327,9.90324865491771,9.90324865491771,0,3.0035758806293
0.16,0.1,0.35,0.8,1.2,1.0714880163961,0.628356510339899,0.00638431161265105,10.1427621526628,10.1427621526628,0,3.00764490026959
0.16,0.1,0.35,0.8,1,1.07305474656331,0.629275293457813,0.00638431161265105,10.0113728668068,10.0113728668069,0,3.0092116304368
0.16,0.2,0.35,0.8,1.2,1.07164876708527,0.628450779935575,0.00539323801402869,10.1292812618929,10.1292812618929,0,3.01771638694498
0.16,0.2,0.35,0.8,1,1.07314253810455,0.62932677736211,0.00539323801402869,10.0040104835775,10.0040104835775,0,3.01921015796427
0.16,0.2,0.45,0.8,1.2,1.07387670616226,0.62975731813502,0.00531272396383861,9.94244160667767,9.94244160667767,0,3.02074946652387
0.16,0.2,0.45,0.8,1,1.0753775034281,0.63063743598819,0.00531272396383861,9.81658159255408,9.81658159255409,0,3.02225026378971
0.16,0.3,0.35,0.8,1.2,1.07195393502245,0.628629740649219,0.00444749081137669,10.1036892370684,10.1036892370684,0,3.02747902690868
0.16,0.3,0.35,0.8,1,1.07337493085782,0.629463060267038,0.00444749081137669,9.98452153868542,9.98452153868543,0,3.02890002274405
0.12,0.1,0.35,0.8,1,1.0784930720634,0.632464509931572,0.00412060742820787,9.5553034563471,9.55530345634711,0,3.03728699778132
0.12,0.1,0.35,0.8,1.2,1.0784930720634,0.632464509931572,0.00412060742820787,9.5553034563471,9.55530345634711,0,3.03728699778132
0.16,0.3,0.45,0.8,1.2,1.07438519476648,0.630055512907156,0.00302967935827668,9.89979868323579,9.8997986832358,0,3.04408840118371
0.16,0.3,0.45,0.8,1,1.07581696358182,0.630895150161755,0.00302967935827668,9.77972754010214,9.77972754010214,0,3.04552016999906
0.12,0.2,0.35,0.8,1,1.07960974670928,0.633119365396994,0.00241118643252679,9.46165677274676,9.46165677274676,0,3.05549788238401
0.12,0.2,0.35,0.8,1.2,1.07960974670928,0.633119365396994,0.00241118643252679,9.46165677274676,9.46165677274676,0,3.05549788238401
0.16,0.3,0.25,0.8,1.2,1.07134926384675,0.628275141191224,0.00151174550323426,10.1543982331769,10.1543982331769,0,3.05623180881441
0.16,0.3,0.25,0.8,1,1.07276545910298,0.629105645588421,0.00151174550323426,10.0356331214543,10.0356331214543,0,3.05764800407064
0.16,0.3,0.25,1.2,1.2,1.07150411156919,0.628365949089226,0.00130903421516717,10.1414123776078,10.1414123776078,0,3.05841376941752
0.16,0.2,0.25,1.2,1.2,1.0713144777151,0.628254741436899,0.00122000572485847,10.1573154713152,10.1573154713152,0,3.05911442046651
0.16,0.2,0.25,2.4,1.2,1.07182488171202,0.62855405945956,0.00126606370235949,10.1145119190139,10.1145119190139,0,3.05916424468843
0.16,0.3,0.25,1.2,1,1.07292013099872,0.62919635037575,0.00130903421516717,10.0226620110817,10.0226620110817,0,3.05982978884704
0.16,0.2,0.25,1.2,1,1.0728015620723,0.629126817580521,0.00122000572485847,10.0326054505406,10.0326054505406,0,3.06060150482372
0.16,0.2,0.25,2.4,1,1.07331048935642,0.629425269609259,0.00126606370235949,9.98992573848044,9.98992573848044,0,3.06064985233282
0.16,0.1,0.25,2.4,1.2,1.07174647178293,0.628508077247282,0.000992777614595536,10.121087540524,10.121087540524,0,3.06181869563697
0.16,0.2,0.25,1.8,1.2,1.0715442468087,0.628389485739806,0.000925389828366668,10.1380465520383,10.1380465520384,0,3.06229034852504
0.16,0.3,0.25,1.8,1.2,1.07181290113082,0.628547033644913,0.000937635570953724,10.115516635743,10.115516635743,0,3.06243654542128
0.16,0.2,0.25,0.8,1.2,1.07111881572169,0.628139998681497,0.000823489783763131,10.1737240974594,10.1737240974594,0,3.06288391788406
0.16,0.1,0.25,2.4,1,1.07330866139535,0.629424197631579,0.000992777614595536,9.99007903513899,9.990079035139,0,3.06338088524939
0.16,0.2,0.25,1.8,1,1.07303081326856,0.629261258171052,0.000925389828366668,10.0133799632241,10.0133799632241,0,3.06377691498489
0.16,0.3,0.25,1.8,1,1.07322881887951,0.629377375302389,0.000937635570953724,9.99677479638497,9.99677479638498,0,3.06385246316998
0.16,0.2,0.25,0.8,1,1.07260630571977,0.629012312706529,0.000823489783763131,10.0489800587887,10.0489800587887,0,3.06437140788214
0.16,0.1,0.25,1.2,1.2,1.07121775108649,0.628198017697688,0.000662179201675539,10.1654271697572,10.1654271697572,0,3.06459595906973
0.16,0.3,0.25,2.4,1.2,1.0721235058291,0.628729182657618,0.000644743483599459,10.0894686727014,10.0894686727014,0,3.06567607099311
0.12,0.2,0.25,1.8,1,1.07903745901905,0.632783756701011,0.00132218361127501,9.50965002167838,9.50965002167839,0,3.0658156229063
0.12,0.2,0.25,1.8,1.2,1.07903745901905,0.632783756701011,0.00132218361127501,9.50965002167838,9.50965002167839,0,3.0658156229063
0.16,0.1,0.25,1.2,1,1.07278122905639,0.629114893618021,0.000662179201675539,10.0343106200053,10.0343106200053,0,3.06615943703963
0.16,0.1,0.25,1.8,1.2,1.07141178664829,0.628311806659048,0.000501462282424809,10.1491549395867,10.1491549395867,0,3.06639716382404
0.12,0.3,0.25,1.8,1,1.08018770361577,0.633458298711534,0.00137818076712997,9.41318809142033,9.41318809142033,0,3.06640589594447
0.12,0.3,0.25,1.8,1.2,1.08018770361577,0.633458298711534,0.00137818076712997,9.41318809142033,9.41318809142033,0,3.06640589594447
0.16,0.1,0.25,0.8,1.2,1.07106135685313,0.628106302873813,0.000450851342343381,10.1785427189835,10.1785427189835,0,3.0665528434297
0.12,0.1,0.25,1.2,1,1.07757522532165,0.631926253817791,0.00106166777869808,9.63227601387291,9.63227601387292,0,3.06695854753467
0.12,0.1,0.25,1.2,1.2,1.07757522532165,0.631926253817791,0.00106166777869808,9.63227601387291,9.63227601387292,0,3.06695854753467
0.16,0.3,0.25,2.4,1,1.07353871437824,0.629559108416686,0.000644743483599459,9.97078630830952,9.97078630830952,0,3.06709127954225
0.16,0.1,0.25,1.8,1,1.07297467580527,0.62922833727974,0.000501462282424809,10.0180877689238,10.0180877689238,0,3.06796005298103
0.16,0.1,0.25,0.8,1,1.07262528649273,0.629023443668408,0.000450851342343381,10.0473882912609,10.0473882912609,0,3.0681167730693
0.12,0.2,0.25,0.8,1,1.078393357742,0.632406034109102,0.00100211981876227,9.56366570898803,9.56366570898804,0,3.06837215955438
0.12,0.2,0.25,0.8,1.2,1.078393357742,0.632406034109102,0.00100211981876227,9.56366570898803,9.56366570898804,0,3.06837215955438
0.12,0.3,0.25,0.8,1,1.07954137036081,0.633079267212924,0.00104386661835754,9.46739095708948,9.46739095708949,0,3.06910270417724
0.12,0.3,0.25,0.8,1.2,1.07954137036081,0.633079267212924,0.00104386661835754,9.46739095708948,9.46739095708949,0,3.06910270417724
0.12,0.3,0.25,1.2,1,1.07977456822552,0.633216022262206,0.000997905318457397,9.44783449385885,9.44783449385887,0,3.06979551504095
0.12,0.3,0.25,1.2,1.2,1.07977456822552,0.633216022262206,0.000997905318457397,9.44783449385885,9.44783449385887,0,3.06979551504095
0.12,0.3,0.25,2.4,1,1.08069112421136,0.633753521433433,0.00107671017809253,9.37097018183701,9.37097018183701,0,3.06992402243044
0.12,0.3,0.25,2.4,1.2,1.08069112421136,0.633753521433433,0.00107671017809253,9.37097018183701,9.37097018183701,0,3.06992402243044
0.12,0.3,0.35,0.8,1,1.0808014723689,0.633818233294073,0.000977918603070209,9.36171615333991,9.36171615333992,0,3.0710222863382
0.12,0.3,0.35,0.8,1.2,1.0808014723689,0.633818233294073,0.000977918603070209,9.36171615333991,9.36171615333992,0,3.0710222863382
0.12,0.1,0.25,1.8,1,1.07796424500264,0.632154388006375,0.000665196779598542,9.59965200551552,9.59965200551552,0,3.07131227720666
0.12,0.1,0.25,1.8,1.2,1.07796424500264,0.632154388006375,0.000665196779598542,9.59965200551552,9.59965200551552,0,3.07131227720666
0.12,0.2,0.25,1.2,1,1.0786525999835,0.632558062454458,0.000670103250658792,9.5419251095618,9.5419251095618,0,3.07195156747691
0.12,0.2,0.25,1.2,1.2,1.0786525999835,0.632558062454458,0.000670103250658792,9.5419251095618,9.5419251095618,0,3.07195156747691
0.12,0.1,0.25,0.8,1,1.07738215249501,0.631813029436614,0.0005150707940649,9.64846750704928,9.64846750704929,0,3.07223144455436
0.12,0.1,0.25,0.8,1.2,1.07738215249501,0.631813029436614,0.0005150707940649,9.64846750704928,9.64846750704929,0,3.07223144455436
0.12,0.2,0.25,2.4,1,1.07952262314693,0.63306827321792,0.000686752374143719,9.46896313786208,9.46896313786209,0,3.07265509940549
0.12,0.2,0.25,2.4,1.2,1.07952262314693,0.63306827321792,0.000686752374143719,9.46896313786208,9.46896313786209,0,3.07265509940549
0.12,0.1,0.25,2.4,1,1.078443444061,0.632435406406453,0.000287716538582401,9.55946536497031,9.55946536497032,0,3.07556627867518
0.12,0.1,0.25,2.4,1.2,1.078443444061,0.632435406406453,0.000287716538582401,9.55946536497031,9.55946536497032,0,3.07556627867518
